Time,Temperature,GRAWX,GRAWY,GRAWZ,GACCELX,GACCELY,GACCELZ
445396.1,-11.71498,0.8091603,-0.9923664,-0.7938932,0.1328829,-9.96622,-0.3854802
445597.5,-11.71498,0.9465649,-1.038168,-0.9007633,0.1113344,-9.94946,-0.3878745
445787.5,-11.77536,0.8091603,-1.038168,-0.610687,0.1017572,-10.00333,-0.2609773
445880.4,-11.77536,1.29771,-1.038168,-0.8549618,0.08858863,-10.00932,-0.3340031
446098.6,-11.77536,1.419847,-0.7633588,-0.5648855,0.1029543,-9.965023,-0.3160459
446286.1,-11.89614,1.557252,-0.7938932,-0.5496183,0.07901148,-10.02009,-0.3986488
446382.5,-11.89614,0.4274809,-0.8854962,-0.5343512,0.09457434,-10.0165,-0.3399888
446570,-11.89614,1.51145,-0.870229,-0.610687,0.1065458,-10.03326,-0.4070288
446771.9,-11.71498,1.160305,-0.8091603,-0.6870229,0.05267432,-10.00213,-0.3699174
446896.1,-11.83575,1.083969,-1.160305,-0.7175573,0.08499719,-10.04763,-0.317243
447099,-12.01691,1.526718,-1.007634,-0.8396947,0.09936292,-10.01889,-0.3507631
447286.5,-11.71498,1.526718,-0.9312977,-0.7633588,0.08858863,-10.06558,-0.3579459
447380.4,-11.77536,1.541985,-1.053435,-0.8549618,0.1017572,-9.993754,-0.3040745
447598.6,-11.77536,1.145038,-0.8091603,-0.6259542,0.07542004,-9.988966,-0.3902688
447692.5,-11.71498,1.40458,-0.6412214,-0.7328244,0.05746289,-10.03565,-0.3028773
447895.4,-11.77536,0.961832,-0.9465649,-0.519084,0.08499719,-10.03326,-0.3399888
448022.6,-11.71498,1.603053,-0.7175573,-0.7022901,0.09816577,-10.00932,-0.3615374
448223.5,-11.77536,1.007634,-0.9312977,-0.7480916,0.1340801,-10.03685,-0.3519602
448427.4,-11.71498,0.8854962,-0.9923664,-0.6870229,0.1388687,-9.985374,-0.2885116
448489.9,-11.83575,0.8854962,-0.6717557,-0.6564885,0.05626575,-10.04164,-0.3687202
448724.1,-11.53382,1.435115,-0.9465649,-0.8244275,0.1652058,-10.10389,-0.3196373
448820,-11.71498,1.374046,-0.9923664,-0.8396947,0.05387146,-9.9327,-0.3052716
449020.9,-11.83575,1.648855,-0.6259542,-0.7328244,0.1053486,-10.07995,-0.3675231
449148.1,-11.83575,0.9465649,-0.8549618,-0.7328244,0.09936292,-10.0153,-0.325623
449349.5,-11.77536,1.725191,-0.8854962,-0.6870229,0.08499719,-10.06678,-0.3471716
449536.5,-11.77536,1.145038,-0.8854962,-0.7328244,0.1017572,-9.968615,-0.3615374
449724.5,-11.89614,0.9465649,-0.6870229,-0.5801527,0.07901148,-9.969811,-0.3603402
449912.5,-12.0773,1.282443,-0.9465649,-0.610687,0.04908289,-9.956643,-0.3866774
450008.4,-12.01691,0.9923664,-0.7022901,-0.519084,0.1077429,-10.03805,-0.3483688
450224.1,-11.77536,1.603053,-0.8549618,-0.6717557,0.1185172,-10.00333,-0.3531573
450320.5,-11.89614,1.251908,-0.9160305,-0.8091603,0.0826029,-10.06319,-0.3675231
450521.9,-11.65459,1.89313,-0.9312977,-0.8244275,0.05387146,-9.984178,-0.3304116
450648.6,-11.71498,1.129771,-0.6717557,-0.8091603,0.1268972,-9.985374,-0.3723117
450834.6,-11.5942,1.267176,-0.778626,-0.8854962,0.09816577,-10.05122,-0.3543545
451037.5,-11.77536,1.068702,-0.9160305,-0.8091603,0.1077429,-10.04643,-0.308863
451225.5,-11.65459,1.175573,-0.7175573,-0.6259542,0.1161229,-9.921926,-0.3603402
451318.9,-11.77536,1.496183,-0.9770992,-0.6259542,0.1137286,-9.980586,-0.3759031
451537.1,-11.89614,1.251908,-0.9160305,-0.4580153,0.1759801,-9.96622,-0.3651288
451633.5,-11.77536,1.083969,-0.6259542,-0.5954198,0.07542004,-9.961432,-0.3555516
451834.9,-11.71498,1.435115,-0.870229,-0.7022901,0.1041515,-9.99974,-0.3711145
451961.1,-11.5942,0.9923664,-0.6870229,-0.7328244,0.07781433,-9.978191,-0.3148488
452163,-11.41304,1.160305,-0.870229,-0.8549618,0.08978577,-10.02488,-0.3100602
452352.5,-12.01691,1.083969,-0.6717557,-0.7328244,0.06704004,-10.01889,-0.4297745
452447.4,-11.83575,1.618321,-0.7175573,-0.5801527,0.1137286,-10.01051,-0.3723117
452662.6,-11.65459,1.145038,-0.7633588,-0.778626,0.1041515,-10.01051,-0.3735088
452850.6,-11.77536,1.51145,-0.8091603,-0.6259542,0.1065458,-9.994951,-0.2944973
452946.5,-11.65459,1.312977,-1.038168,-0.7022901,0.02514002,-10.03087,-0.3962545
453147.9,-11.65459,1.099237,-0.7480916,-0.6870229,0.1065458,-10.06678,-0.317243
453273.6,-11.41304,0.9160305,-0.8091603,-0.6564885,0.1376715,-9.992558,-0.3687202
453464.1,-12.01691,0.9160305,-0.8396947,-0.7328244,0.07901148,-10.08354,-0.3759031
453664.5,-11.71498,1.78626,-0.8244275,-0.8244275,0.04788574,-9.94108,-0.3184402
453854,-11.65459,1.29771,-0.8091603,-0.8396947,0.09936292,-10.07037,-0.3399888
453960.8,-11.5942,1.419847,-0.9160305,-0.6717557,0.0742229,-10.03326,-0.2849202
454164.1,-11.65459,1.206107,-0.870229,-0.7938932,0.1676001,-10.00573,-0.3794945
454259,-11.89614,1.603053,-0.7938932,-0.4580153,0.0191543,-9.99136,-0.3471716
454461.4,-11.5942,1.099237,-0.6870229,-0.5496183,0.1436572,-10.02488,-0.3459745
454586.6,-11.77536,1.572519,-0.8854962,-0.6717557,0.1676001,-10.04403,-0.3363973
454805.4,-11.71498,1.129771,-0.8854962,-0.7938932,0.1077429,-10.03805,-0.3280173
454992.9,-11.77536,1.648855,-1.022901,-0.6412214,0.1125315,-9.945868,-0.3759031
455071.9,-11.77536,1.480916,-0.8091603,-0.7328244,0.08619434,-9.962628,-0.3471716
455290.1,-11.83575,1.221374,-0.7022901,-0.7175573,0.0466886,-9.984178,-0.3519602
455384.5,-11.5942,1.251908,-0.8396947,-0.5801527,0.07182861,-9.956643,-0.3387916
455587.9,-11.65459,1.053435,-0.9465649,-0.8244275,0.07182861,-9.979388,-0.3531573
455714.1,-11.53382,1.160305,-1.099237,-0.7022901,0.1388687,-10.0584,-0.3591431
455931.4,-11.5942,1.419847,-0.7175573,-0.6870229,0.1592201,-9.978191,-0.3052716
456103.5,-11.71498,1.389313,-1.160305,-0.5648855,0.04190002,-10.00213,-0.4022402
456199.9,-11.71498,1.038168,-0.8091603,-0.7633588,0.1101372,-10.02368,-0.3878745
456415.6,-11.89614,1.206107,-0.8549618,-0.7175573,0.04429431,-10.09551,-0.3818888
456509.5,-12.0773,1.51145,-0.9770992,-0.6717557,0.07781433,-10.03805,-0.3663259
456712.4,-11.5942,1.435115,-0.9312977,-0.7175573,0.1209115,-10.05601,-0.2645687
456837.6,-11.29227,1.435115,-0.8854962,-0.9465649,0.09457434,-9.960235,-0.4178031
457040.5,-11.65459,1.618321,-0.870229,-0.6412214,0.1029543,-10.00932,-0.3603402
457228.5,-11.53382,1.633588,-0.7938932,-0.7938932,0.05985718,-10.04882,-0.3519602
457321.9,-11.65459,1.389313,-0.9465649,-0.5801527,0.08140576,-10.04403,-0.3387916
457542.1,-11.29227,1.633588,-0.7633588,-0.6870229,0.09218005,-9.969811,-0.3974517
457728.6,-11.65459,1.328244,-0.9465649,-0.7175573,0.05866003,-10.05481,-0.3591431
457824.5,-11.5942,1.40458,-0.9007633,-0.778626,0.0742229,-9.994951,-0.3447773
458024.9,-11.41304,1.267176,-0.8244275,-0.6870229,0.03112573,-10.01411,-0.3914659
458150.6,-11.71498,1.251908,-0.9770992,-0.5648855,0.06225146,-10.00213,-0.4010431
458338.1,-11.71498,1.053435,-0.8854962,-0.778626,0.1041515,-10.03685,-0.3076659
458541,-11.29227,1.648855,-0.9007633,-0.5801527,0.03950574,-9.988966,-0.4010431
458729,-11.89614,1.328244,-0.9465649,-0.7480916,0.1388687,-9.987769,-0.2980888
458823.4,-11.83575,1.160305,-0.8854962,-0.6412214,0.1221086,-10.04044,-0.3483688
459042.1,-11.71498,1.038168,-0.8549618,-0.7480916,0.1209115,-10.04763,-0.3519602
459229.1,-11.53382,1.572519,-0.7328244,-0.6717557,0.1053486,-10.05002,-0.3363973
459323,-11.5942,1.19084,-0.7175573,-0.519084,0.1137286,-10.02368,-0.2705545
459525.9,-11.65459,1.908397,-0.9160305,-0.7175573,0.04429431,-10.01051,-0.3507631
459666.5,-11.53382,1.389313,-0.8244275,-0.7938932,0.0658429,-9.998543,-0.3220316
459854,-11.53382,0.961832,-1.206107,-0.7480916,0.1340801,-10.04164,-0.3938602
459947.4,-11.65459,1.465649,-0.9007633,-0.8091603,0.08858863,-10.09312,-0.3052716
460166.1,-11.41304,1.282443,-0.8244275,-0.5496183,0.1520372,-9.994951,-0.3687202
460261,-11.83575,1.007634,-1.022901,-0.6717557,0.1125315,-10.01051,-0.3507631
460463.4,-11.53382,0.9160305,-0.9770992,-0.7633588,0.09696863,-10.02727,-0.3711145
460590.6,-11.5942,1.496183,-0.8854962,-0.7022901,0.04908289,-10.02368,-0.3459745
460792,-11.5942,1.221374,-0.9160305,-0.7022901,0.1233058,-10.01889,-0.3232287
460979,-11.65459,0.9923664,-0.870229,-0.5801527,0.09577148,-10.03446,-0.3016802
461076.4,-11.5942,0.961832,-0.7480916,-0.5954198,0.1017572,-10.00932,-0.4070288
461291.6,-11.77536,0.8854962,-0.9770992,-0.7022901,0.1221086,-9.972206,-0.3591431
461387.5,-11.83575,1.557252,-0.9160305,-0.8396947,0.02873144,-10.01051,-0.3543545
461588.4,-11.89614,0.7633588,-0.9160305,-0.5648855,0.1161229,-10.02249,-0.3687202
461715.6,-11.5942,1.40458,-0.9770992,-0.778626,0.06943433,-10.03685,-0.325623
461916.5,-11.41304,1.038168,-0.7480916,-0.6412214,0.07542004,-10.00453,-0.3794945
462104.5,-11.77536,1.236641,-0.7022901,-0.4427481,0.1448544,-10.00094,-0.3842831
462213.3,-11.65459,1.038168,-0.961832,-0.5801527,0.0933772,-10.0153,-0.424986
462416.6,-11.41304,0.8854962,-0.8854962,-0.870229,0.1233058,-10.02608,-0.3160459
462512,-11.71498,0.8091603,-0.9770992,-0.6564885,0.1017572,-9.988966,-0.2968916
462728.8,-11.5942,1.755725,-0.7328244,-0.519084,0.09457434,-10.01171,-0.3040745
462839.6,-11.5942,1.175573,-0.870229,-0.7175573,0.1221086,-9.988966,-0.3304116
463026.6,-11.5942,1.083969,-0.9160305,-0.519084,0.1113344,-10.00213,-0.3794945
463231.5,-11.41304,1.89313,-0.5801527,-0.6412214,0.05866003,-10.04164,-0.3531573
463418.5,-11.65459,1.129771,-0.7938932,-0.7022901,0.06464575,-10.05002,-0.3639316
463511.4,-11.5942,1.282443,-0.7022901,-0.8244275,0.02633716,-10.02967,-0.3076659
463730.6,-11.35266,1.648855,-0.9160305,-0.8549618,0.1101372,-9.990163,-0.3184402
463917.6,-11.41304,1.603053,-0.8244275,-0.9007633,0.06704004,-10.04284,-0.3878745
464013.5,-11.65459,1.221374,-0.9312977,-0.7022901,0.1292915,-9.94108,-0.300483
464214.9,-11.5942,1.419847,-0.8396947,-0.6259542,0.1568258,-9.996149,-0.3902688
464339.6,-11.77536,1.038168,-0.9770992,-0.8549618,0.1448544,-9.980586,-0.3507631
464542.5,-11.65459,1.450382,-0.961832,-0.6564885,0.07781433,-9.986571,-0.3818888
464730.5,-11.53382,1.221374,-0.7022901,-0.7938932,0.1125315,-9.959037,-0.3459745
464824.9,-11.41304,1.022901,-0.9923664,-0.7938932,0.1352772,-9.986571,-0.325623
465042.6,-11.5942,1.160305,-0.6564885,-0.5954198,0.1113344,-10.00094,-0.3639316
465230.1,-11.77536,1.145038,-0.8854962,-0.5801527,0.03950574,-10.02847,-0.3447773
465417.6,-11.5942,1.007634,-0.9465649,-0.6564885,0.05267432,-10.02009,-0.3794945
465513.5,-11.41304,1.480916,-0.7633588,-0.7480916,0.07182861,-10.02967,-0.3423831
465730.8,-11.65459,1.022901,-0.5496183,-0.7633588,0.06225146,-9.998543,-0.3651288
465840.6,-11.65459,1.725191,-0.7633588,-0.7480916,0.05866003,-10.04403,-0.3220316
466058.4,-11.71498,1.022901,-1.038168,-0.610687,0.07063147,-9.965023,-0.2933002
466139.9,-11.41304,1.022901,-1.053435,-0.7328244,0.02633716,-10.04284,-0.292103
466355.1,-11.65459,0.9923664,-0.870229,-0.610687,0.1388687,-10.02727,-0.4046345
466449.5,-11.53382,1.282443,-1.007634,-0.778626,0.09696863,-9.959037,-0.3411859
466652.4,-11.35266,1.160305,-0.7633588,-0.6412214,0.09696863,-9.986571,-0.308863
466779.6,-11.5942,1.389313,-0.8396947,-0.7022901,0.08978577,-10.01291,-0.4154088
466981.5,-11.5942,1.068702,-1.007634,-0.7480916,0.1328829,-9.99974,-0.3519602
467169,-11.53382,1.358779,-0.9007633,-0.6412214,0.1209115,-9.994951,-0.3160459
467262.9,-11.65459,1.358779,-0.9160305,-0.7633588,0.08619434,-10.00812,-0.3663259
467481.1,-11.5942,1.236641,-1.022901,-0.9007633,0.1304886,-10.01051,-0.3567488
467575.5,-11.5942,0.7480916,-0.7938932,-0.8549618,0.1017572,-10.02727,-0.3579459
467777.9,-11.5942,1.480916,-1.007634,-0.8091603,0.05147717,-10.00692,-0.4010431
467905.1,-11.1715,1.053435,-0.8091603,-0.778626,0.0466886,-10.03087,-0.3184402
468106.5,-11.5942,1.328244,-1.083969,-0.610687,0.03711145,-10.01411,-0.3495659
468294.5,-11.53382,1.572519,-1.038168,-0.8244275,0.09098291,-10.00812,-0.3854802
468390.9,-11.41304,1.648855,-0.8396947,-0.7175573,0.07063147,-9.94946,-0.3328059
468607.1,-11.23188,1.114504,-0.9770992,-0.5954198,0.0742229,-10.00812,-0.3447773
468795.1,-11.5942,1.267176,-0.8549618,-0.9160305,0.1268972,-9.963826,-0.3447773
468981.6,-11.35266,1.175573,-0.9007633,-0.8854962,0.1077429,-10.00932,-0.4261831
469078,-11.5942,1.740458,-0.7022901,-0.5801527,0.1257001,-10.02847,-0.3411859
469278.9,-11.65459,1.343511,-0.9770992,-0.6412214,0.05866003,-9.973403,-0.325623
469405.6,-11.35266,1.435115,-0.7480916,-0.7328244,0.1292915,-10.06678,-0.3340031
469607.5,-11.5942,1.083969,-1.007634,-0.7022901,0.0826029,-9.992558,-0.3375945
469797,-11.53382,1.114504,-1.007634,-0.7633588,0.07063147,-9.955446,-0.3232287
469889.4,-11.5942,1.038168,-0.7938932,-0.6717557,0.05387146,-10.01051,-0.3244259
470108.1,-11.5942,1.40458,-0.9312977,-0.7022901,0.1376715,-10.05002,-0.2765402
470295.1,-11.53382,1.358779,-0.9160305,-0.7175573,0.1280944,-9.973403,-0.3124545
470390.5,-11.29227,1.801527,-0.9312977,-0.7633588,0.03112573,-9.997346,-0.3208345
470592.4,-11.5942,1.114504,-0.961832,-0.6564885,0.1257001,-10.0153,-0.3016802
470717.6,-11.53382,1.053435,-1.038168,-0.6259542,0.02633716,-10.0584,-0.3220316
470923,-11.35266,0.778626,-0.7480916,-1.022901,0.08858863,-10.00333,-0.325623
471014.4,-11.35266,0.8244275,-1.038168,-0.6717557,0.1280944,-10.03925,-0.3232287
471232.6,-11.41304,1.358779,-0.9923664,-0.7633588,0.1197144,-9.969811,-0.3591431
471328,-11.53382,1.465649,-0.8091603,-0.519084,0.05985718,-10.03446,-0.317243
471529.9,-11.35266,0.7633588,-0.8854962,-0.7328244,0.1209115,-10.02129,-0.3220316
471656.6,-11.23188,0.9007633,-1.007634,-0.6870229,0.1197144,-9.978191,-0.3411859
471858,-11.53382,1.267176,-0.7633588,-0.610687,0.05985718,-9.945868,-0.3579459
472046,-11.35266,1.083969,-0.870229,-0.7175573,0.1041515,-10.08354,-0.4094231
472142.4,-11.53382,1.022901,-1.114504,-0.961832,0.1209115,-10.00932,-0.3567488
472359.6,-11.41304,1.206107,-0.870229,-0.5648855,0.09098291,-10.0572,-0.3268202
472530.8,-11.53382,1.083969,-0.9312977,-0.4732825,0.05746289,-9.917137,-0.3196373
472642,-11.29227,1.114504,-0.9923664,-0.6259542,0.09816577,-10.02368,-0.3747059
472844.9,-11.35266,1.526718,-0.7938932,-0.870229,0.1268972,-9.86566,-0.3711145
472968.1,-11.41304,1.068702,-0.9007633,-0.8396947,0.03950574,-9.99136,-0.3663259
473171,-11.5942,1.29771,-1.038168,-0.6412214,0.01676001,-10.0165,-0.3423831
473359.5,-11.53382,0.8854962,-0.778626,-0.6870229,0.06704004,-9.956643,-0.3148488
473455.4,-11.41304,1.328244,-0.8396947,-0.8549618,0.06225146,-9.978191,-0.3316088
473671.1,-11.65459,1.282443,-0.6717557,-0.6412214,0.1819658,-10.02847,-0.2944973
473766,-11.41304,1.282443,-0.8244275,-0.7328244,0.1316858,-10.02009,-0.3399888
473968.4,-11.41304,0.9923664,-0.8244275,-0.6564885,0.09696863,-9.988966,-0.3471716
474094.1,-11.53382,0.9312977,-0.8396947,-0.7480916,0.1568258,-9.986571,-0.3399888
474343.9,-11.35266,1.633588,-0.8244275,-0.6564885,0.1053486,-10.02727,-0.3136516
474437.8,-11.53382,1.038168,-0.961832,-0.5648855,0.08739148,-9.980586,-0.3603402
474657.5,-11.41304,1.007634,-0.8091603,-0.6564885,0.04190002,-9.979388,-0.3615374
474844.5,-11.5942,1.022901,-0.7938932,-0.6259542,0.1328829,-10.08115,-0.3495659
474939.9,-11.35266,0.6412214,-0.8244275,-0.778626,0.07781433,-10.01171,-0.3352002
475141.3,-11.41304,1.755725,-0.9770992,-0.7633588,0.04549145,-10.01291,-0.4058317
475266.5,-11.53382,1.022901,-0.8091603,-0.7480916,0.1197144,-10.00692,-0.3531573
475469.4,-11.23188,1.160305,-1.099237,-0.8854962,0.1544315,-10.04164,-0.3459745
475657.4,-11.29227,1.068702,-0.9007633,-0.8244275,0.1292915,-9.981783,-0.3328059
475751.8,-11.5942,1.19084,-1.022901,-0.7022901,0.1304886,-10.00333,-0.3184402
475970,-11.35266,0.8244275,-1.114504,-0.8244275,0.08020861,-9.978191,-0.300483
476157.5,-11.35266,0.7938932,-0.870229,-0.6412214,0.07542004,-9.997346,-0.3507631
476251.9,-11.29227,1.099237,-0.9160305,-0.6412214,0.08380005,-9.990163,-0.3830859
476454.3,-11.41304,1.358779,-0.9160305,-0.870229,0.07542004,-9.99136,-0.3914659
476581.5,-11.1715,1.007634,-0.6412214,-0.6412214,0.06344861,-9.99974,-0.241823
476782.4,-11.23188,1.160305,-0.870229,-0.7328244,0.09098291,-10.00094,-0.3352002
476970.4,-11.1715,1.160305,-0.8854962,-0.8244275,0.07182861,-10.05361,-0.3615374
477079.6,-11.5942,1.129771,-0.8549618,-0.6412214,0.1113344,-10.00573,-0.3950574
477285,-11.5942,1.496183,-0.5801527,-0.9770992,0.08978577,-9.956643,-0.3830859
477473,-11.41304,0.8549618,-0.8549618,-0.610687,0.008380005,-9.99974,-0.3663259
477567.4,-11.23188,0.7938932,-0.9007633,-0.7480916,0.1005601,-10.0584,-0.3687202
477768.3,-11.35266,1.068702,-1.038168,-0.9312977,0.1759801,-9.938685,-0.3423831
477893.5,-11.1715,1.068702,-0.9312977,-0.7633588,0.1257001,-10.06079,-0.3687202
478096.4,-11.35266,1.343511,-0.8854962,-0.519084,0.0742229,-10.00453,-0.3651288
478283.9,-11.53382,1.343511,-0.7480916,-0.6259542,0.1424601,-10.02847,-0.3340031
478377.8,-11.53382,1.160305,-0.8396947,-0.7633588,0.05626575,-10.07516,-0.4034374
478596,-11.23188,1.267176,-0.7938932,-0.7022901,0.1053486,-9.993754,-0.3794945
478691.9,-11.35266,1.450382,-0.7633588,-0.4580153,0.09457434,-9.978191,-0.3926631
478877.9,-11.1715,1.343511,-1.022901,-0.8549618,0.1065458,-10.04643,-0.3375945
479080.3,-11.29227,1.19084,-0.6870229,-0.9312977,0.0826029,-10.03087,-0.2933002
479206,-11.29227,1.51145,-0.870229,-0.6259542,0.1113344,-9.963826,-0.3100602
479408.9,-11.35266,1.114504,-0.8854962,-0.7480916,0.06105432,-9.962628,-0.3268202
479597.4,-11.29227,1.007634,-0.6412214,-0.7328244,0.1029543,-9.962628,-0.3759031
479693.8,-11.1715,1.328244,-0.8244275,-0.6564885,0.0826029,-10.04284,-0.3603402
479909.5,-11.5942,1.465649,-0.7480916,-0.6259542,0.1340801,-10.0165,-0.3328059
480004.9,-11.35266,1.236641,-0.9465649,-0.8854962,0.07901148,-10.01889,-0.4405488
480222.1,-11.23188,1.664122,-0.778626,-0.5648855,0.1424601,-10.06558,-0.3759031
480332,-11.65459,1.633588,-1.160305,-0.6870229,0.1448544,-10.08713,-0.3220316
480534.4,-11.53382,1.160305,-0.9312977,-0.8854962,0.08499719,-10.02009,-0.3986488
480725.9,-11.35266,1.358779,-1.083969,-0.9312977,0.1053486,-9.985374,-0.3328059
480817.3,-11.41304,1.29771,-0.7480916,-0.7175573,0.1388687,-10.0153,-0.3699174
481035.5,-11.23188,0.9770992,-1.038168,-0.6412214,0.09218005,-10.02847,-0.3938602
481131.9,-11.35266,1.633588,-0.8854962,-0.6259542,0.09218005,-10.02608,-0.3794945
481347.6,-11.29227,1.435115,-0.7480916,-0.8549618,0.1125315,-9.951855,-0.3387916
481459.5,-11.29227,1.419847,-0.7480916,-0.778626,0.1245029,-10.03685,-0.3507631
481645,-11.23188,1.572519,-0.9770992,-0.6870229,0.02514002,-9.985374,-0.3375945
481863.3,-11.1715,1.267176,-1.022901,-0.8091603,0.08978577,-10.05002,-0.3268202
482035.4,-11.29227,1.068702,-0.8091603,-0.6870229,0.1257001,-9.979388,-0.3316088
482144.6,-11.29227,1.374046,-0.8091603,-0.8854962,0.1496429,-9.99974,-0.3627345
482349,-11.29227,1.557252,-0.8396947,-0.8244275,0.1807687,-10.02608,-0.3507631
482535,-11.29227,1.587786,-0.9007633,-0.7328244,0.1304886,-10.01051,-0.3208345
482629.4,-11.23188,1.557252,-1.053435,-0.5954198,0.1544315,-9.963826,-0.3639316
482832.8,-11.1715,0.9312977,-0.8854962,-0.610687,0.1185172,-10.05241,-0.408226
482959.5,-11.23188,1.312977,-0.870229,-0.9007633,0.1268972,-10.05481,-0.2873144
483160.4,-11.23188,1.29771,-0.9160305,-0.5496183,0.07781433,-9.967417,-0.3268202
483348.4,-11.5942,0.9465649,-0.7480916,-0.519084,0.05387146,-10.03087,-0.3136516
483442.3,-11.5942,1.267176,-1.007634,-0.7328244,0.05746289,-10.00213,-0.325623
483661,-11.41304,1.160305,-0.8244275,-0.8396947,0.1448544,-9.936292,-0.4561117
483754.9,-11.41304,1.312977,-0.7022901,-0.8396947,0.1197144,-10.0153,-0.3220316
483957.8,-11.29227,1.175573,-0.961832,-0.7022901,0.07302576,-10.08115,-0.3471716
484083.5,-11.29227,1.083969,-0.7175573,-0.6870229,0.04070288,-9.99974,-0.3543545
484285.9,-11.23188,1.603053,-0.9465649,-0.6870229,0.06823719,-10.01171,-0.3112573
484489.8,-11.11111,1.267176,-0.8091603,-0.9312977,0.1233058,-9.98298,-0.3399888
484583.1,-11.35266,1.480916,-0.9160305,-0.8091603,0.1029543,-9.988966,-0.3567488
484786,-11.1715,0.778626,-0.9312977,-0.8396947,0.1328829,-9.961432,-0.3244259
484880.4,-11.1715,0.8091603,-0.9770992,-0.7022901,0.09218005,-9.968615,-0.325623
485098.6,-11.29227,1.358779,-0.9770992,-0.6259542,0.1316858,-10.03565,-0.3435802
485210,-11.1715,1.374046,-0.8549618,-0.6412214,0.1448544,-9.973403,-0.3531573
485396,-11.1715,1.389313,-0.961832,-0.8396947,0.1149258,-9.986571,-0.399846
485598.9,-11.11111,1.465649,-1.221374,-0.7175573,0.08858863,-10.07516,-0.3184402
485787.4,-11.29227,1.343511,-1.053435,-0.8091603,0.1017572,-9.994951,-0.3771002
485880.8,-11.1715,1.267176,-0.9465649,-0.7938932,0.07302576,-9.985374,-0.3890716
486099,-11.11111,1.068702,-0.8091603,-0.7328244,0.07661719,-10.03206,-0.3100602
486193.4,-11.35266,1.114504,-0.8549618,-0.5343512,0.02035144,-10.00333,-0.3591431
486396.3,-11.29227,0.9770992,-1.053435,-0.7938932,0.1029543,-9.997346,-0.3328059
486523,-11.1715,1.89313,-1.099237,-0.6717557,0.05028003,-10.03565,-0.3112573
486724.4,-11.23188,1.419847,-0.9312977,-0.778626,0.0826029,-10.04044,-0.4142117
486912.4,-11.35266,1.389313,-1.007634,-0.778626,0.1089401,-10.00932,-0.3459745
487008.3,-10.92995,0.778626,-0.8854962,-0.7175573,0.09577148,-9.967417,-0.3806916
487225,-11.23188,1.40458,-0.9465649,-0.7938932,0.158023,-10.02727,-0.3830859
487412.5,-11.1715,1.725191,-0.778626,-0.5954198,0.166403,-9.969811,-0.3040745
487508.4,-11.23188,0.8244275,-0.8091603,-0.7022901,0.1197144,-9.967417,-0.3651288
487709.8,-11.05072,0.9312977,-0.8091603,-0.778626,0.1292915,-9.976995,-0.3292145
487835.5,-11.35266,1.251908,-0.9312977,-0.7938932,0.1185172,-9.960235,-0.3220316
488037.9,-11.23188,1.068702,-0.9160305,-0.8854962,0.1460515,-10.00333,-0.3890716
488227.4,-11.23188,1.312977,-0.8549618,-0.7328244,0.1783744,-9.981783,-0.3806916
488429.3,-11.1715,1.29771,-1.038168,-0.7633588,0.03830859,-9.994951,-0.3699174
488507.3,-11.1715,1.282443,-0.8396947,-0.5038168,0.1209115,-9.980586,-0.3292145
488725.5,-11.1715,0.8854962,-0.7938932,-0.610687,0.1161229,-9.99974,-0.3328059
488819.9,-11.35266,1.007634,-0.9312977,-0.8396947,0.1292915,-10.07157,-0.3304116
489022.8,-11.11111,1.664122,-0.870229,-0.6717557,0.0826029,-9.997346,-0.3124545
489148.5,-11.1715,1.328244,-0.8549618,-0.778626,0.04070288,-9.945868,-0.3567488
489351.4,-11.53382,1.465649,-0.778626,-0.5648855,0.1424601,-10.01051,-0.3076659
489539.4,-11.1715,0.8854962,-0.870229,-0.6412214,0.09577148,-9.980586,-0.4010431
489635.8,-11.1715,1.282443,-1.022901,-0.6870229,0.1280944,-9.935095,-0.3687202
489852,-11.53382,1.29771,-0.7022901,-0.7633588,0.04429431,-9.994951,-0.3890716
